length_url,length_hostname,nb_dots,nb_hyphens,nb_slash,nb_www,https_token,ratio_digits_url,nb_subdomains,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,safe_anchor,domain_with_copyright,domain_registration_length,domain_age,web_traffic,google_index,page_rank
60,24,2,2,4,0,1,0.166666667,2,0,6,1,3,4,3,13,8,13,7.5,6.333333333,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,1,0
21,12,2,0,3,1,0,0,2,0,2,3,3,3,0,5,5,0,4,4,0,51,0.411764706,0.588235294,4,0.333333333,0,1,44.44444444,77.77777778,22.22222222,28.57142857,0,75,6135,0,0,2
72,28,3,0,5,0,1,0,3,3,6,1,4,6,4,18,18,15,9.5,12,8.25,23,0.695652174,0.304347826,0,0.857142857,0.428571429,0,0,100,0,0,0,120,976,0,1,0
22,15,2,0,2,1,1,0,2,1,2,3,3,3,0,8,8,0,5.5,5.5,0,99,0.363636364,0.636363636,2,0.46031746,0.174603175,1,0,0,100,6.451612903,1,148,3505,0,0,2
59,23,3,1,5,1,1,0.06779661,3,1,7,4,1,3,1,15,15,8,6,9,4.8,95,0.852631579,0.147368421,1,0,0.428571429,1,0,100,0,0,1,3328,-1,98797,0,4
93,20,4,1,5,0,1,0.129032258,3,2,9,3,2,14,2,17,14,17,8,14,7.25,185,0.054054054,0.945945946,14,0.057142857,0.011428571,1,4.918032787,3.225806452,96.77419355,6.12244898,1,236,495,0,1,2
21,14,1,0,2,0,1,0,1,0,1,1,11,11,0,11,11,0,11,11,0,378,0.978835979,0.021164021,0,0.625,0,1,92.85714286,98.48484848,1.515151515,44.44444444,0,0,-1,81605,0,5
42,28,1,0,3,0,1,0,1,2,2,0,6,25,6,25,25,6,15.5,25,6,1,1,0,0,0,0,0,0,0,0,0,0,79,286,0,0,0
96,24,2,1,5,0,1,0.145833333,2,0,10,1,2,9,2,12,10,12,7.5,9.5,7,274,0.686131387,0.313868613,5,0.476744186,0.069767442,1,7.692307692,0,100,41.09589041,1,3470,7121,33109,1,4
31,24,3,0,2,1,1,0,3,1,2,3,3,3,0,13,13,0,8,8,0,11,0.272727273,0.727272727,0,0.5,0,0,0,0,0,20,1,0,-1,4270990,0,3
18,11,2,0,2,0,1,0,2,0,2,0,3,3,0,4,4,0,3.5,3.5,0,12,0,1,2,0.583333333,0,1,0,0,100,0,0,53,7253,943419,1,1
31,12,2,0,4,1,1,0.129032258,2,1,4,3,3,3,3,7,4,7,4.25,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,230,9267,8505,0,7
24,16,2,0,3,1,1,0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0,604,0.986754967,0.013245033,0,0,0,0,100,100,0,0,0,62,4687,0,0,2
32,23,2,0,3,1,0,0,2,0,2,3,3,3,0,15,15,0,9,9,0,141,0.90070922,0.09929078,1,0.142857143,0,1,55.55555556,90,10,82.92682927,1,220,8547,4793022,0,3
38,29,2,0,3,0,0,0,2,0,2,1,9,9,0,15,15,0,12,12,0,102,0.598039216,0.401960784,5,0,0.024390244,1,71.42857143,0,100,0,1,585,7449,0,0,8
38,30,3,1,3,0,1,0.105263158,3,1,4,0,2,2,0,13,13,0,5.5,5.5,0,103,0.932038835,0.067961165,1,0.285714286,0,1,81.81818182,100,0,0,1,96,6844,904078,1,2
64,36,2,0,5,0,1,0,2,1,5,1,3,33,3,33,33,7,10,33,4.25,181,0.917127072,0.082872928,2,0.2,0.066666667,1,87.5,81.25,18.75,16.66666667,1,142,1684,4908352,1,0
61,18,2,3,3,0,0,0,2,2,6,1,3,3,9,12,5,12,7.333333333,4,10.66666667,22,0.727272727,0.272727273,0,0,0,1,60,100,0,0,0,26,5452,125976,1,3
28,19,2,0,3,1,0,0,2,0,2,3,3,3,0,11,11,0,7,7,0,18,0.777777778,0.222222222,0,0.5,0,0,100,0,0,50,1,261,1931,3635818,0,3
41,14,3,1,3,1,1,0,3,1,5,4,2,3,2,11,6,11,5.2,4.5,5.666666667,0,0,0,0,0,0,0,0,0,0,0,0,2642,7219,737,0,6
43,21,2,0,3,1,1,0,2,1,3,4,3,3,14,14,13,14,10,8,14,22,1,0,0,0,0,0,100,100,0,0,1,1,1460,0,1,0
26,18,2,0,3,1,1,0,2,1,2,3,3,3,0,11,11,0,7,7,0,93,0.978494624,0.021505376,0,0,1,1,66.66666667,100,0,100,1,0,-1,765762,0,3
28,19,2,0,3,1,0,0,2,0,2,3,3,3,0,11,11,0,7,7,0,486,0.514403292,0.485596708,1,0.004237288,0,1,81.48148148,0,100,50,1,288,1903,328534,0,2
22,15,2,0,2,0,1,0,2,1,2,2,2,2,0,8,8,0,5,5,0,1,0,1,0,0,0,0,0,0,100,0,0,550,-1,0,1,2
77,21,4,1,7,0,1,0.012987013,3,0,10,0,2,8,2,10,8,10,5.7,8,5.125,14,0.571428571,0.428571429,1,0,0.5,1,20,100,0,0,1,464,1728,0,1,3
144,24,1,7,10,0,1,0.208333333,1,0,17,4,1,20,1,20,20,12,6.823529412,20,6,533,0.298311445,0.701688555,5,0.125668449,0.056149733,1,7.317073171,3.409090909,96.59090909,7.423580786,1,363,2,0,1,0
43,27,2,1,4,1,1,0,2,0,5,3,1,2,1,16,16,5,5.4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,84,3934,0,1,0
106,18,8,2,5,1,1,0.150943396,3,0,13,10,2,3,2,32,11,32,6.461538462,7,6.363636364,7,0.857142857,0.142857143,0,1,0,0,100,0,0,0,0,0,-1,0,1,0
54,17,3,1,4,1,1,0,3,0,6,4,3,3,3,10,10,9,6.5,6.5,6.5,177,0.983050847,0.016949153,0,1,0,0,83.33333333,83.33333333,16.66666667,50,0,31,5447,58454,1,4
52,17,2,1,5,0,1,0,2,1,6,1,2,5,2,9,7,9,6,6,6,123,0.81300813,0.18699187,2,0.173913043,0.043478261,1,82.5,0,0,25,1,409,10182,2931,0,5
39,30,2,0,3,0,0,0,2,0,2,1,9,9,0,16,16,0,12.5,12.5,0,303,0.072607261,0.927392739,7,0.601423488,0.117437722,1,23.80952381,3.448275862,96.55172414,5.286343612,1,587,7447,0,0,8
23,16,2,1,2,0,1,0,2,1,3,0,1,1,0,5,5,0,3.666666667,3.666666667,0,196,0.984693878,0.015306122,0,1.333333333,0,0,100,95.45454545,4.545454545,33.33333333,1,159,7533,333891,0,5
29,21,2,1,2,1,0,0,2,0,3,4,3,3,0,7,7,0,5.333333333,5.333333333,0,44,0.909090909,0.090909091,0,0,0,0,90.90909091,66.66666667,33.33333333,75,0,0,-1,0,0,3
61,15,2,0,4,1,1,0,2,1,9,3,1,3,1,10,7,10,4.666666667,5,4.571428571,66,0.848484848,0.151515152,1,0,0,1,89.28571429,0,0,20,1,505,8831,2695,1,6
38,14,2,0,4,1,0,0,2,0,4,4,3,3,6,8,6,8,5.75,4.5,7,134,0.970149254,0.029850746,0,0.75,0,0,50,50,50,93.75,0,1047,5161,114,1,8
41,16,3,0,5,1,1,0,3,1,5,3,2,3,2,9,8,9,5,5.5,4.666666667,26,0.5,0.5,0,0,0.153846154,0,50,0,0,0,0,330,2956,0,1,0
51,17,4,0,5,0,1,0,3,0,7,3,3,3,3,10,5,10,4.857142857,3.666666667,5.75,5,1,0,0,0,0,0,100,100,0,0,0,0,12350,7863,0,5
29,20,2,0,3,1,0,0,2,0,2,3,3,3,0,12,12,0,7.5,7.5,0,71,0.492957746,0.507042254,0,0.388888889,0.222222222,0,66.66666667,63.63636364,36.36363636,3.333333333,0,669,8463,303877,0,4
106,19,2,1,9,1,1,0.216981132,2,1,10,7,2,3,2,32,11,32,8.6,7,9,88,0.897727273,0.102272727,0,0.555555556,0.222222222,0,85.71428571,100,0,85.71428571,0,146,2046,0,1,0
57,16,2,0,4,0,0,0,2,0,8,0,2,2,2,9,9,8,4.75,5.5,4.5,352,0.96875,0.03125,0,0.454545455,0.090909091,0,100,100,0,65.625,1,902,7133,12,1,7
116,26,3,0,5,0,0,0.068965517,3,1,9,3,2,10,2,32,11,32,10.55555556,10.5,10.57142857,11,0.090909091,0.909090909,0,0,0.1,0,9.090909091,0,0,0,0,381,8019,0,1,4
32,23,2,0,3,0,0,0.09375,2,0,2,0,8,8,0,10,10,0,9,9,0,14,0.071428571,0.928571429,0,0.230769231,0,1,0,0,0,14.28571429,0,374,7295,0,1,5
23,15,2,1,3,1,1,0,2,1,3,3,2,2,0,5,5,0,3.333333333,3.333333333,0,38,0.894736842,0.105263158,1,0,0,1,75,0,0,100,1,0,4647,0,0,4
41,15,1,1,6,0,1,0.243902439,1,1,5,2,3,3,3,9,7,9,5,5,5,70,0.671428571,0.328571429,3,0,0,1,37.5,0,100,50,1,117,1709,2901383,0,3
71,35,2,2,5,0,1,0.084507042,2,1,7,3,4,6,4,12,12,8,7.571428571,9.666666667,6,3,1,0,0,0,0,0,100,0,0,0,0,353,-2,0,1,0
79,11,4,0,8,0,1,0.075949367,3,0,11,2,1,5,1,11,5,11,5,5,5,16,0.625,0.375,0,0.333333333,0,1,83.33333333,100,0,0,1,366,-1,4436986,1,2
29,20,2,0,3,0,0,0,2,0,2,1,7,7,0,8,8,0,7.5,7.5,0,140,0.607142857,0.392857143,7,0.127272727,0.054545455,1,30.43478261,38.88888889,61.11111111,81.42857143,1,373,7296,408732,0,5
119,16,3,12,6,1,1,0.033613445,3,1,19,4,1,3,1,9,8,9,4.736842105,5.5,4.647058824,0,0,0,0,0,0,0,0,0,0,0,1,312,8453,72686,0,5
458,23,5,2,9,0,0,0.408296943,3,0,16,6,2,7,2,288,11,288,26.9375,9,29.5,1,0,1,0,0,0,0,0,0,100,0,0,948,7086,18263,1,3
46,21,4,0,4,0,1,0.043478261,3,0,5,1,3,3,3,10,10,6,5.6,6.5,5,0,0,0,0,0,0,0,0,0,0,0,0,148,5331,0,1,0
104,16,2,2,10,1,0,0.048076923,2,2,13,6,2,2,3,10,5,10,6.076923077,3.333333333,6.9,132,1,0,0,0,0,0,100,100,0,100,1,120,1706,4830221,1,2
58,32,2,1,5,1,1,0,2,0,5,4,2,3,2,24,24,8,8.4,13.5,5,11,1,0,0,0,0,0,0,0,0,0,0,324,2232,9330247,1,2
83,19,3,0,7,1,1,0,3,2,8,3,3,3,3,13,11,13,8.125,7,8.5,66,0.909090909,0.090909091,0,0.166666667,0,0,87.5,100,0,62.5,1,35,330,0,1,0
77,23,1,0,5,0,1,0.272727273,1,1,4,3,2,19,2,32,19,32,15.75,19,14.66666667,30,0.966666667,0.033333333,0,0,0,0,100,80,20,100,0,76,5767,0,1,2
69,28,3,2,5,1,1,0.043478261,3,1,8,4,2,3,2,20,20,8,6.375,11.5,4.666666667,36,0.722222222,0.277777778,1,0.1,0,1,50,100,0,40,1,3005,5396,42544,0,5
16,9,1,0,2,0,1,0,1,0,1,0,5,5,0,5,5,0,5,5,0,13,0.692307692,0.307692308,1,0,0,1,66.66666667,0,0,100,0,323,41,0,0,1
78,22,2,5,4,1,0,0.076923077,2,0,9,5,3,3,3,14,14,11,6.444444444,8.5,5.857142857,119,0.781512605,0.218487395,4,0.038461538,0,1,35.71428571,50,50,75,1,199,1261,5796653,0,3
52,14,3,1,5,0,0,0.057692308,3,1,6,1,3,10,3,10,10,6,5.666666667,10,4.8,4,1,0,0,0,0,0,100,0,0,100,0,327,-1,0,1,0
27,16,2,0,4,1,1,0,2,2,3,3,2,3,2,9,9,2,4.666666667,6,2,153,0.60130719,0.39869281,2,0.06557377,0.163934426,1,4.347826087,0,100,100,0,270,3016,184890,0,3
28,20,2,0,3,1,1,0,2,0,2,4,3,3,0,13,13,0,8,8,0,15,0.466666667,0.533333333,2,0,0.25,1,50,0,0,100,1,233,4515,0,0,3
50,15,2,2,5,1,0,0.12,2,1,7,3,2,3,2,7,7,7,4.571428571,5,4.4,483,0.83436853,0.16563147,2,0.05,0.025,1,45,59.21052632,40.78947368,46.42857143,0,63,9280,126,1,7
73,16,3,4,5,1,1,0.082191781,3,0,10,3,2,3,2,11,8,11,5.3,5.5,5.25,174,0.436781609,0.563218391,5,0.204081633,0.020408163,1,25,6.976744186,93.02325581,63.2183908,1,146,2775,7193681,0,4
35,9,1,0,5,0,1,0.057142857,1,3,4,1,2,5,2,7,5,7,5.25,5,5.333333333,269,0.92936803,0.07063197,0,0.421052632,0.210526316,1,80,50,50,65,1,1325,9269,8474,0,7
37,19,2,0,4,0,0,0,2,0,2,0,8,12,8,12,12,8,10,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,0,1,1
97,25,2,8,6,1,0,0.06185567,2,0,13,3,2,3,2,17,17,7,5.538461538,10,4.727272727,131,0.625954198,0.374045802,1,0.040816327,0.06122449,1,87.5,81.25,18.75,60.37735849,1,680,5163,374021,0,3
25,14,2,0,4,1,1,0,2,0,3,3,2,3,2,6,6,2,3.666666667,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,130,2427,0,1,0
43,14,3,0,5,0,1,0.139534884,3,2,6,1,2,2,3,8,8,6,4.666666667,5,4.5,69,0.942028986,0.057971014,0,1,0,1,86.66666667,50,50,100,1,147,7159,2320,1,3
49,28,1,0,3,0,1,0,1,1,2,1,13,24,13,24,24,13,18.5,24,13,19,0.947368421,0.052631579,0,0,0,0,100,100,0,0,1,184,6391,0,1,1
27,18,3,0,3,1,0,0,3,0,2,4,3,3,0,8,8,0,5.5,5.5,0,101,0.811881188,0.188118812,2,0.210526316,0.052631579,1,54.54545455,33.33333333,66.66666667,73.33333333,1,677,3706,2945433,0,3
77,23,1,0,5,0,1,0.207792208,1,1,4,4,2,19,2,32,19,32,15.75,19,14.66666667,30,0.966666667,0.033333333,0,0,0,0,100,80,20,100,0,76,5767,0,1,2
75,39,3,2,5,1,1,0.08,3,1,8,4,3,3,4,12,12,8,7,8,6,3,1,0,0,0,0,0,100,0,0,0,0,353,11,0,1,0
32,17,1,0,4,0,0,0,1,1,3,0,2,13,2,13,13,3,6,13,2.5,53,0.452830189,0.547169811,3,0.103448276,0,1,40,0,100,30.76923077,1,369,6871,2774303,1,2
49,14,2,2,4,0,0,0,2,0,6,1,2,2,4,7,7,7,5.333333333,4.5,5.75,72,0.944444444,0.055555556,0,0,0,0,100,100,0,42.85714286,1,468,7812,210,0,7
45,12,1,0,6,0,1,0,1,1,4,0,7,8,7,8,8,8,7.5,8,7.333333333,32,0.9375,0.0625,0,1,0,1,88.88888889,100,0,100,0,555,3828,5619,0,5
148,16,2,1,11,1,0,0.216216216,2,0,17,9,1,3,1,43,8,43,6.882352941,5.5,7.066666667,4,0,1,0,0,0,1,0,0,100,0,0,577,883,0,1,0
64,17,3,1,8,1,1,0,3,1,9,3,2,3,2,10,10,8,5,6.5,4.571428571,192,0.229166667,0.770833333,13,0.040540541,0,1,10,0,100,19.17808219,1,211,2345,0,1,0
28,20,2,0,2,1,0,0,2,0,2,3,3,3,0,13,13,0,8,8,0,13,0.692307692,0.307692308,1,0,0,1,66.66666667,0,0,80,0,0,-1,0,0,0
68,42,4,0,4,0,1,0.132352941,3,1,6,2,2,3,2,15,13,15,8.666666667,8.75,8.5,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
76,32,2,1,7,1,1,0,2,0,7,3,2,3,2,24,24,10,8.285714286,13.5,6.2,22,0.954545455,0.045454545,0,0,0,0,87.5,100,0,0,0,443,287,0,1,0
124,46,5,0,5,1,0,0.153225806,3,0,13,4,2,3,2,17,13,17,7.461538462,7.6,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
33,25,2,1,2,0,0,0.03030303,2,0,3,0,5,5,0,8,8,0,6.333333333,6.333333333,0,14,0.071428571,0.928571429,0,0.230769231,0,1,0,0,0,14.28571429,0,372,7297,0,1,5
52,20,2,3,4,1,1,0.038461538,2,1,6,3,2,3,2,12,12,8,5.833333333,7.5,5,32,0.71875,0.28125,1,0,0.222222222,1,66.66666667,50,50,77.77777778,1,224,7445,145656,1,4
54,36,2,3,3,0,0,0,2,0,6,1,3,3,8,8,8,8,6,5.6,8,11,0,1,1,0,0,1,0,0,0,0,1,373,7296,0,1,5
59,19,2,0,3,1,1,0,2,1,5,5,1,3,1,23,11,23,8.8,7,10,151,0.748344371,0.251655629,0,0,0,0,100,0,0,13.63636364,1,613,5961,3729,0,6
89,81,8,1,3,1,1,0.247191011,3,0,9,4,1,1,0,32,32,0,7.777777778,7.777777778,0,1,0,1,0,0,0,0,0,0,100,0,0,274,-1,0,1,0
74,39,3,2,4,1,1,0.081081081,3,1,8,4,3,3,4,12,12,8,7,8,6,3,1,0,0,0,0,0,100,0,0,0,0,353,11,0,1,0
27,16,1,1,4,0,1,0,1,0,3,1,2,2,2,9,9,2,4.333333333,5.5,2,0,0,0,0,0,0,0,0,0,0,0,0,12,718,0,1,0
56,16,3,1,4,1,1,0.25,3,0,7,3,3,3,3,14,4,14,5.571428571,3.333333333,7.25,0,0,0,0,0,0,0,0,0,0,0,0,406,5803,0,1,2
36,28,2,0,3,1,1,0,2,0,2,4,3,3,0,20,20,0,11.5,11.5,0,3,1,0,0,0,0,0,100,0,0,0,0,411,-1,0,0,0
39,25,2,0,3,1,1,0,2,1,3,4,3,3,6,17,17,6,8.666666667,10,6,262,0.889312977,0.110687023,0,0.413793103,0,1,61.53846154,100,0,51.61290323,1,2506,6259,682,0,6
40,33,2,1,2,0,1,0.2,2,1,3,2,4,4,0,17,17,0,9,9,0,27,0.888888889,0.111111111,0,0.333333333,0,0,100,0,0,83.33333333,0,1049,5159,0,0,8
30,13,1,0,5,0,1,0,1,1,3,0,2,9,2,9,9,5,5.333333333,9,3.5,1,1,0,0,0,0,0,0,100,0,0,0,1,4019,0,1,2
32,13,1,0,5,0,0,0,1,1,3,0,3,9,3,9,9,5,5.666666667,9,4,84,0.964285714,0.035714286,0,0,0,0,66.66666667,0,0,97.46835443,0,694,1496,2979260,1,2
27,14,1,0,3,0,0,0.111111111,1,0,1,0,11,11,0,11,11,0,11,11,0,37,0.810810811,0.189189189,1,0.428571429,0,1,70,66.66666667,33.33333333,90,1,257,1204,379676,1,3
25,17,2,0,3,1,1,0,2,1,2,4,3,3,0,9,9,0,6,6,0,15,0.466666667,0.533333333,0,0.125,0.125,0,66.66666667,0,100,50,1,197,6378,0,0,4
127,50,4,1,4,0,0,0.204724409,3,1,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
81,54,5,1,5,1,1,0.148148148,3,1,8,6,2,3,2,15,13,15,7.75,7.5,8.5,4,1,0,0,0,0,0,100,0,0,100,0,14,4003,5816617,1,0
73,33,3,5,3,0,1,0.02739726,3,0,9,1,2,10,2,18,18,5,6,14,3.714285714,211,0.483412322,0.516587678,2,0.091743119,0.055045872,1,0,0.980392157,99.01960784,0,0,43,323,0,1,0
57,21,3,1,5,0,0,0.105263158,3,1,7,1,2,7,2,9,9,8,5.571428571,8,4.6,23,0.956521739,0.043478261,0,0,1,0,100,0,0,75,0,282,10677,23,1,8
113,24,3,0,4,0,1,0.159292035,3,0,9,3,4,6,4,17,14,17,10.55555556,10,10.71428571,6,1,0,0,0,0,0,100,0,0,0,0,523,4225,11753,1,3
49,16,2,0,4,0,0,0,2,0,5,0,2,2,4,11,9,11,6.6,5.5,7.333333333,353,0.960339943,0.039660057,0,0.428571429,0.071428571,0,100,100,0,68.18181818,0,906,7129,12,0,7
27,15,2,0,4,0,1,0.074074074,2,0,3,0,2,2,3,8,8,3,4.333333333,5,3,4,0.25,0.75,0,0,0,1,0,100,0,0,0,8,358,0,1,1
68,22,3,0,6,1,1,0.058823529,3,0,9,4,2,3,2,14,14,9,5.444444444,8.5,4.571428571,91,1,0,0,0,0,0,0,100,0,100,0,684,7351,0,0,4
31,23,2,0,3,0,1,0,2,1,2,0,8,8,0,10,10,0,9,9,0,263,0.543726236,0.456273764,3,0.391666667,0.016666667,1,0,1.754385965,98.24561404,72.77777778,1,371,7298,2347807,0,5
57,40,5,2,3,0,1,0.052631579,3,0,8,3,1,1,4,9,9,4,4.875,5.166666667,4,22,0.181818182,0.818181818,1,0.277777778,0,1,0,16.66666667,83.33333333,25,1,217,5627,0,1,5
129,54,5,1,5,1,1,0.170542636,3,0,13,6,2,3,2,17,13,17,7.846153846,7.5,8.142857143,51,1,0,0,0,0,0,100,100,0,100,1,25,3992,5697976,1,0
201,22,2,0,4,0,1,0.417910448,2,0,11,5,2,18,2,64,18,64,16.36363636,18,16.2,6,0.333333333,0.666666667,0,0,0,1,0,100,0,0,0,255,1206,0,1,0
110,34,4,7,5,0,0,0.054545455,3,0,14,6,2,5,2,14,14,10,6.071428571,9.333333333,5.181818182,0,0,0,0,0,0,0,0,0,0,0,1,587,7448,385,1,8
61,12,3,2,3,1,1,0.114754098,3,1,8,3,3,3,3,11,4,11,5.375,3.5,6,55,0.745454545,0.254545455,0,0,0,0,66.66666667,52.63157895,47.36842105,40,1,116,7919,5635,0,6
35,27,2,0,3,1,1,0,2,4,2,3,3,3,0,19,19,0,11,11,0,88,0.897727273,0.102272727,0,0.555555556,0.222222222,0,85.71428571,100,0,85.71428571,0,214,152,5008870,1,0
126,50,4,1,4,0,1,0.150793651,3,1,13,3,2,3,2,17,13,17,7.769230769,8.4,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3992,5697976,1,0
127,50,4,1,5,0,1,0.165354331,3,0,13,8,2,3,2,17,13,17,7.769230769,8.4,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
56,20,3,1,5,0,1,0.107142857,3,1,7,3,2,8,2,8,8,8,5.714285714,8,4.8,32,0.1875,0.8125,3,0,0,1,33.33333333,0,0,0,0,38,5440,0,1,2
30,21,2,0,3,1,0,0,2,0,2,3,3,3,0,14,14,0,8.5,8.5,0,268,0.985074627,0.014925373,0,0.75,0.25,0,100,100,0,42.85714286,1,191,4384,0,0,6
88,14,2,5,6,1,0,0.090909091,2,0,11,7,2,3,2,11,6,11,6,4.5,6.333333333,293,0.924914676,0.075085324,0,0.181818182,0.045454545,0,0,0,0,4.347826087,0,1559,9397,15,0,9
44,17,2,1,5,1,1,0.181818182,2,0,5,5,1,3,1,9,9,8,5.6,6,5.333333333,12,0.75,0.25,1,0,0,1,80,0,0,100,0,145,-1,0,1,3
37,28,2,0,3,1,0,0,2,1,2,3,3,3,0,20,20,0,11.5,11.5,0,51,0.823529412,0.176470588,1,0,0,1,77.77777778,88.23529412,11.76470588,57.14285714,1,24,5526,749882,0,5
52,25,2,2,6,0,1,0.288461538,2,0,7,1,2,2,3,9,7,9,4.857142857,4.5,5.333333333,13,0.692307692,0.307692308,1,0,0,1,66.66666667,0,0,100,0,308,56,0,0,0
67,36,3,1,4,0,0,0,3,1,5,2,3,6,3,22,22,9,9.6,14,6.666666667,80,0.45,0.55,4,0.022727273,0,1,0,0,100,36.36363636,1,0,-1,758839,0,5
19,11,2,0,3,0,1,0.157894737,2,0,2,0,1,1,0,5,5,0,3,3,0,45,1,0,0,0,0,0,100,100,0,0,1,320,-2,0,1,0
47,10,2,1,5,0,1,0.404255319,2,0,6,5,3,3,3,10,3,10,5.333333333,3,6.5,239,0.928870293,0.071129707,4,0,0.764705882,1,0,16.66666667,83.33333333,100,1,0,199,0,1,0
61,19,4,1,7,1,1,0.06557377,3,0,9,3,2,3,2,8,8,8,4.333333333,5.5,4,1,1,0,0,0,0,0,0,0,0,0,0,40,2517,0,1,2
32,23,2,0,3,1,0,0,2,0,2,4,3,3,0,15,15,0,9,9,0,72,0.652777778,0.347222222,0,0.12,0,1,0,0,100,88.23529412,0,272,3015,1975489,0,3
22,13,2,0,3,1,0,0,2,0,2,3,3,3,0,6,6,0,4.5,4.5,0,52,0.826923077,0.173076923,1,0.222222222,0,1,50,0,100,20,1,270,-1,976514,0,3
126,50,4,1,5,0,0,0.126984127,3,0,12,2,2,3,2,17,13,17,8.25,8.4,8.142857143,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
59,19,4,0,5,0,1,0.016949153,3,0,6,2,3,12,3,12,12,7,6.333333333,12,5.2,1,1,0,0,0,0,0,0,0,0,0,0,13,-1,0,1,0
22,13,2,0,3,1,0,0,2,0,2,3,3,3,0,5,5,0,4,4,0,85,0.905882353,0.094117647,0,0.125,0.125,0,90.47619048,85.71428571,14.28571429,54.54545455,0,482,-1,0,0,1
52,17,3,1,4,1,1,0,3,0,6,3,3,3,3,9,9,8,6,6,6,36,0.888888889,0.111111111,0,0.5,0,0,33.33333333,100,0,0,0,126,-1,3977938,0,4
98,17,6,2,5,1,0,0,3,1,11,5,2,3,2,18,10,18,7,6.5,7.111111111,211,0.985781991,0.014218009,0,0,0,0,100,100,0,0,1,144,1317,889963,1,2
73,50,3,1,4,0,1,0.246575342,3,0,6,7,3,3,3,36,36,6,9.5,14.66666667,4.333333333,31,0.032258065,0.967741935,0,0.1,0.033333333,0,0,0,100,0,1,80,1015,1196152,1,2
101,24,2,7,7,1,1,0.03960396,2,1,13,5,3,3,3,16,16,13,5.923076923,9.5,5.272727273,220,0.768181818,0.231818182,2,0.156862745,0.058823529,1,22.22222222,85.71428571,14.28571429,25.80645161,1,33,9097,1193,0,6
57,38,4,3,3,0,0,0.105263158,3,0,8,1,1,1,2,8,8,7,4.75,4.833333333,4.5,21,0.19047619,0.80952381,1,0.176470588,0,1,0,20,80,25,1,228,5615,0,1,5
21,13,2,0,2,1,0,0,2,0,2,3,3,3,0,5,5,0,4,4,0,41,0.951219512,0.048780488,0,0,0,0,100,100,0,0,0,340,-1,0,0,0
78,12,3,4,3,1,1,0.08974359,3,2,10,5,3,3,3,11,4,11,5.8,3.5,6.375,158,0.962025316,0.037974684,0,0,0,1,71.42857143,0,100,100,0,117,7918,5638,1,6
60,51,2,0,3,0,0,0,2,0,2,3,6,6,0,40,40,0,23,23,0,189,0.984126984,0.015873016,0,0,0,0,93.33333333,100,0,96.15384615,1,247,5231,0,0,7
48,18,2,0,4,1,1,0.083333333,2,0,5,3,3,3,3,12,10,12,6.4,6.5,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,542,5301,0,1,0
64,20,3,1,7,1,1,0,3,1,9,3,2,3,2,12,12,8,5,7.5,4.285714286,4,1,0,0,0,0,0,100,0,0,100,0,209,157,0,1,0
54,24,2,2,4,1,1,0,2,1,6,5,3,3,4,11,11,9,6.333333333,6,6.666666667,20,0.4,0.6,2,0,0,1,46.15384615,0,100,0,0,51,7984,36841,0,5
84,18,2,4,6,1,1,0.095238095,2,1,10,4,3,3,4,10,10,9,6.4,6.5,6.375,177,0.621468927,0.378531073,0,0.537313433,0.089552239,1,57.5,86.66666667,13.33333333,19.60784314,1,509,9206,6081,0,6
51,15,3,0,5,0,0,0.137254902,3,0,7,1,2,4,2,8,6,8,4.714285714,5,4.6,75,0.986666667,0.013333333,0,1,0,0,100,100,0,98,0,129,11558,611,1,7
80,33,6,2,3,0,0,0.1,3,0,13,2,1,1,1,10,7,10,4.230769231,4,4.428571429,0,0,0,0,0,0,0,0,0,0,0,0,231,5612,0,1,5
91,15,4,5,7,0,1,0.131868132,3,0,19,3,2,3,2,8,3,8,4.315789474,3,4.666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
34,14,2,1,4,1,0,0,2,1,4,4,2,3,2,7,6,7,4.5,4.5,4.5,5,0,1,1,0,0,1,0,0,100,0,0,2667,5788,163,0,7
